num,time,key,East_longitude,North_latitude
1,2016-08-05 18:03:01,$GPRMC,121.9347883,30.9056985
2,2016-08-05 18:03:02,$GPRMC,121.9347856,30.9057015
3,2016-08-05 18:03:03,$GPRMC,121.9347899,30.90570201
4,2016-08-05 18:03:04,$GPRMC,121.9347945,30.90570686
5,2016-08-05 18:03:05,$GPRMC,121.9347915,30.90570444
6,2016-08-05 18:03:06,$GPRMC,121.9347959,30.90570684
7,2016-08-05 18:03:07,$GPRMC,121.9347948,30.90570767
8,2016-08-05 18:03:08,$GPRMC,121.9347894,30.90570771
9,2016-08-05 18:03:14,$GPRMC,121.9347864,30.90571235
10,2016-08-05 18:03:15,$GPRMC,121.9347834,30.90571318
11,2016-08-05 18:03:16,$GPRMC,121.9347899,30.90571449
12,2016-08-05 18:03:17,$GPRMC,121.9347853,30.90571534
13,2016-08-05 18:03:18,$GPRMC,121.9347834,30.90571481
14,2016-08-05 18:03:19,$GPRMC,121.934788,30.90571559
15,2016-08-05 18:03:20,$GPRMC,121.9347877,30.90571993
16,2016-08-05 18:03:21,$GPRMC,121.9347926,30.90571853
17,2016-08-05 18:03:23,$GPRMC,121.9347899,30.90572696
18,2016-08-05 18:03:24,$GPRMC,121.9347845,30.90572918
19,2016-08-05 18:03:25,$GPRMC,121.9347902,30.90572913
20,2016-08-05 18:03:27,$GPRMC,121.9347891,30.90572724
21,2016-08-05 18:03:28,$GPRMC,121.9347926,30.90572965
22,2016-08-05 18:03:29,$GPRMC,121.934785,30.90573324
23,2016-08-05 18:03:30,$GPRMC,121.9347823,30.90573624
24,2016-08-05 18:03:31,$GPRMC,121.9347831,30.90573488
25,2016-08-05 18:03:32,$GPRMC,121.9347872,30.90574298
26,2016-08-05 18:03:33,$GPRMC,121.934782,30.90574547
27,2016-08-05 18:03:34,$GPRMC,121.9347833,30.90574763
28,2016-08-05 18:03:35,$GPRMC,121.9347806,30.9057528
29,2016-08-05 18:03:37,$GPRMC,121.9347882,30.90575626
30,2016-08-05 18:03:38,$GPRMC,121.9347896,30.90575598
31,2016-08-05 18:03:39,$GPRMC,121.9347858,30.90575981
32,2016-08-05 18:03:40,$GPRMC,121.9347869,30.9057636
33,2016-08-05 18:03:41,$GPRMC,121.9347888,30.90576277
34,2016-08-05 18:03:42,$GPRMC,121.9347831,30.90576309
35,2016-08-05 18:03:43,$GPRMC,121.9347882,30.90576657
36,2016-08-05 18:03:44,$GPGGA,121.934788,30.90576495
37,2016-08-05 18:03:58,$GPGGA,121.9347871,30.90579289
38,2016-08-05 18:04:07,$GPGLL,121.9347857,30.90579507
40,2016-08-05 18:04:08,$GPGLL,121.9347876,30.90579641
41,2016-08-05 18:04:09,$GPRMC,121.9347855,30.90580022
45,2016-08-05 18:04:12,$GPGGA,121.9347874,30.90580536
49,2016-08-05 18:04:20,$GPGLL,121.934789,30.90581429
51,2016-08-05 18:04:21,$GPGLL,121.934798,30.90581287
53,2016-08-05 18:04:22,$GPRMC,121.9347947,30.90581642
54,2016-08-05 18:04:25,$GPGGA,121.9347898,30.90580805
58,2016-08-05 18:04:34,$GPGLL,121.9347876,30.90583031
60,2016-08-05 18:04:35,$GPRMC,121.9347955,30.90583377
61,2016-08-05 18:04:37,$GPGGA,121.9347963,30.90583566
62,2016-08-05 18:04:48,$GPGSV,121.934786,30.90584442
63,2016-08-05 18:04:51,$GPGGA,121.9347941,30.90584544
67,2016-08-05 18:05:01,$GPRMC,121.9347884,30.90584142
68,2016-08-05 18:05:02,$GPRMC,121.9347838,30.90584363
69,2016-08-05 18:05:05,$GPGGA,121.9347868,30.90584713
73,2016-08-05 18:05:13,$GPGLL,121.9347705,30.90584699
76,2016-08-05 18:05:14,$GPRMC,121.9347697,30.90584347
77,2016-08-05 18:05:16,$GPGGA,121.9347729,30.90584236
79,2016-08-05 18:05:26,$GPGLL,121.9347702,30.9058657
81,2016-08-05 18:05:28,$GPRMC,121.9347642,30.90587199
83,2016-08-05 18:05:29,$GPRMC,121.9347655,30.90587876
84,2016-08-05 18:05:30,$GPRMC,121.9347642,30.90587551
85,2016-08-05 18:05:32,$GPGGA,121.9347579,30.90588451
87,2016-08-05 18:05:40,$GPGLL,121.9347558,30.90587802
88,2016-08-05 18:05:41,$GPRGLL,121.9347585,30.90587556
89,2016-08-05 18:05:42,$GPRMC,121.9347525,30.90588157
93,2016-08-05 18:05:44,$GPGGA,121.9347544,30.90588292
95,2016-08-05 18:05:54,$GPRMC,121.9347566,30.90587829
96,2016-08-05 18:05:57,$GPGGA,121.9347636,30.90588338
99,2016-08-05 18:05:58,$GPGGA,121.9347585,30.90587719
105,2016-08-05 18:06:05,$GPGLL,121.9347672,30.90587766
106,2016-08-05 18:06:06,$GPGLL,121.934768,30.9058847
108,2016-08-05 18:06:07,$GPRMC,121.9347737,30.90588167
109,2016-08-05 18:06:08,$GPRMC,121.9347732,30.90588358
110,2016-08-05 18:06:09,$GPGGA,121.9347685,30.90588199
111,2016-08-05 18:06:11,$GPGLL,121.9347677,30.90588633
112,2016-08-05 18:06:20,$GPGLL,121.9347726,30.90589687
114,2016-08-05 18:06:22,$GPRMC,121.9347683,30.90589067
115,2016-08-05 18:06:25,$GPGGA,121.9347704,30.90588957
117,2016-08-05 18:06:26,$GPGGA,121.9347628,30.905888
124,2016-08-05 18:06:34,$GPGLL,121.9347674,30.90589393
125,2016-08-05 18:06:35,$GPGLL,121.9347604,30.90589616
126,2016-08-05 18:06:36,$GPRMC,121.9347612,30.90589696
130,2016-08-05 18:06:38,$GPGGA,121.9347609,30.90590293
131,2016-08-05 18:06:47,$GPGLL,121.9347574,30.90590296
132,2016-08-05 18:06:48,$GPGLL,121.9347614,30.90590889
133,2016-08-05 18:06:49,$GPRMC,121.9347655,30.90589828
134,2016-08-05 18:06:50,$GPRMC,121.9347652,30.90590154
135,2016-08-05 18:06:52,$GPGGA,121.9347712,30.90590014
137,2016-08-05 18:07:02,$GPGLL,121.9347718,30.90591423
139,2016-08-05 18:07:03,$GPRMC,121.9347707,30.9059118
140,2016-08-05 18:07:04,$GPRMC,121.9347731,30.90591504
141,2016-08-05 18:07:05,$GPRMC,121.9347775,30.90591283
142,2016-08-05 18:07:06,$GPRMC,121.934772,30.90591179
143,2016-08-05 18:07:07,$GPRMC,121.9347709,30.9059156
144,2016-08-05 18:07:08,$GPRMC,121.9347761,30.9059142
145,2016-08-05 18:07:10,$GPGGA,121.934778,30.90591744
147,2016-08-05 18:07:20,$GPGLL,121.9347739,30.90591883
149,2016-08-05 18:07:21,$GPRMC,121.934781,30.90591823
150,2016-08-05 18:07:24,$GPGGA,121.9347777,30.90590686
152,2016-08-05 18:07:33,$GPGLL,121.9347755,30.90593264
153,2016-08-05 18:07:34,$GPRMC,121.9347726,30.90593484
154,2016-08-05 18:07:35,$GPRMC,121.9347766,30.9059386
155,2016-08-05 18:07:36,$GPRMC,121.9347723,30.90594271
156,2016-08-05 18:07:38,$GPGGA,121.9347736,30.90594297
157,2016-08-05 18:07:39,$GPGGA,121.9347685,30.90594219
158,2016-08-05 18:07:48,$GPGLL,121.9347742,30.90594594
159,2016-08-05 18:07:49,$GPGLL,121.9347723,30.90595816
160,2016-08-05 18:07:50,$GPRMC,121.9348098,30.90595677
162,2016-08-05 18:07:51,$GPRMC,121.9347682,30.90595793
163,2016-08-05 18:07:54,$GPGGA,121.9347733,30.90596005
167,2016-08-05 18:08:03,$GPGLL,121.9347676,30.90597854
169,2016-08-05 18:08:04,$GPRMC,121.9347679,30.90598912
170,2016-08-05 18:08:05,$GPRMC,121.9347741,30.9059831
171,2016-08-05 18:08:06,$GPRMC,121.9347676,30.90598288
172,2016-08-05 18:08:07,$GPRMC,121.9347649,30.90599131
173,2016-08-05 18:08:08,$GPRMC,121.9347635,30.9059943
174,2016-08-05 18:08:09,$GPRMC,121.9347709,30.90599072
175,2016-08-05 18:08:10,$GPGGA,121.9347654,30.90599646
176,2016-08-05 18:08:12,$GPGGA,121.9347684,30.90599047
177,2016-08-05 18:08:20,$GPGLL,121.9347695,30.90599751
179,2016-08-05 18:08:21,$GPGLL,121.9347747,30.90600533
181,2016-08-05 18:08:22,$GPRMC,121.9347779,30.90599934
182,2016-08-05 18:08:25,$GPGGA,121.9347654,30.90599917
186,2016-08-05 18:08:33,$GPGLL,121.9347777,30.90599771
188,2016-08-05 18:08:34,$GPGLL,121.9347831,30.90599767
190,2016-08-05 18:08:35,$GPRMC,121.9347842,30.90600146
191,2016-08-05 18:08:36,$GPRMC,121.9347782,30.90600069
192,2016-08-05 18:08:39,$GPGGA,121.9347793,30.90600285
196,2016-08-05 18:08:49,$GPGLL,121.9347646,30.90601328
198,2016-08-05 18:08:50,$GPRMC,121.9347741,30.90601727
199,2016-08-05 18:08:51,$GPRMC,121.9347662,30.90602086
200,2016-08-05 18:08:52,$GPRMC,121.9347716,30.90602651
201,2016-08-05 18:08:53,$GPRMC,121.9347668,30.90602682
202,2016-08-05 18:08:55,$GPGGA,121.9347738,30.90602703
204,2016-08-05 18:09:05,$GPGLL,121.93477,30.90604496
205,2016-08-05 18:09:06,$GPRMC,121.934767,30.90605367
206,2016-08-05 18:09:07,$GPRMC,121.9347643,30.90605938
207,2016-08-05 18:09:08,$GPRMC,121.93477,30.90606422
208,2016-08-05 18:09:10,$GPGGA,121.9347667,30.9060637
210,2016-08-05 18:09:18,$GPGLL,121.9347667,30.90606913
212,2016-08-05 18:09:20,$GPRMC,121.9347683,30.90607155
214,2016-08-05 18:09:21,$GPRMC,121.9347656,30.90607646
215,2016-08-05 18:09:25,$GPGGA,121.9347561,30.90608006
219,2016-08-05 18:09:34,$GPGLL,121.9347667,30.9060892
221,2016-08-05 18:09:35,$GPRMC,121.9347618,30.90609059
223,2016-08-05 18:09:47,$GPGLL,121.934771,30.90612089
224,2016-08-05 18:09:49,$GPRMC,121.9347599,30.90612586
225,2016-08-05 18:09:50,$GPRMC,121.9347653,30.90612582
226,2016-08-05 18:09:51,$GPGGA,121.9347645,30.90613098
227,2016-08-05 18:10:01,$GPGLL,121.9347655,30.90614073
228,2016-08-05 18:10:02,$GPGLL,121.9347645,30.90614237
229,2016-08-05 18:10:03,$GPRMC,121.9347699,30.90615127
230,2016-08-05 18:10:04,$GPGGA,121.9347645,30.90615023
231,2016-08-05 18:10:13,$GPGLL,121.9347693,30.90616891
233,2016-08-05 18:10:15,$GPRMC,121.9347723,30.90616427
235,2016-08-05 18:10:17,$GPGGA,121.934772,30.90617051
237,2016-08-05 18:10:25,$GPGLL,121.9347761,30.90617943
239,2016-08-05 18:10:27,$GPRMC,121.934769,30.90617894
241,2016-08-05 18:10:28,$GPGGA,121.9347655,30.90617382
242,2016-08-05 18:10:37,$GPGLL,121.9347712,30.90618082
244,2016-08-05 18:10:39,$GPRMC,121.9347704,30.90617947
246,2016-08-05 18:10:40,$GPGGA,121.9347682,30.90618139
247,2016-08-05 18:10:51,$GPGLL,121.9347674,30.90617353
248,2016-08-05 18:10:52,$GPRMC,121.9347655,30.90617599
249,2016-08-05 18:10:53,$GPRMC,121.9347663,30.90618168
250,2016-08-05 18:10:56,$GPGGA,121.9347658,30.90618168
254,2016-08-05 18:11:03,$GPGLL,121.9347723,30.90618732
255,2016-08-05 18:11:04,$GPGLL,121.9347679,30.9061917
256,2016-08-05 18:11:05,$GPGLL,121.9347723,30.90619356
258,2016-08-05 18:11:06,$GPRMC,121.9347688,30.9061982
259,2016-08-05 18:11:07,$GPRMC,121.9347636,30.90620285
260,2016-08-05 18:11:10,$GPGGA,121.9347687,30.90620715
264,2016-08-05 18:11:19,$GPGLL,121.9347761,30.90622526
266,2016-08-05 18:11:20,$GPRMC,121.9347728,30.90623613
267,2016-08-05 18:11:21,$GPRMC,121.9347739,30.90623504
268,2016-08-05 18:11:24,$GPGGA,121.9347695,30.90623697
272,2016-08-05 18:11:32,$GPGLL,121.9347703,30.90624321
273,2016-08-05 18:11:33,$GPGLL,121.9347758,30.90624343
275,2016-08-05 18:11:34,$GPRMC,121.9347679,30.90624295
276,2016-08-05 18:11:35,$GPRMC,121.9347657,30.9062446
277,2016-08-05 18:11:36,$GPGGA,121.9347635,30.90625167
278,2016-08-05 18:11:45,$GPGLL,121.9347709,30.90626002
279,2016-08-05 18:11:47,$GPRMC,121.9347698,30.90626653
281,2016-08-05 18:11:49,$GPGGA,121.934773,30.90626298
282,2016-08-05 18:11:57,$GPGLL,121.934769,30.90627034
284,2016-08-05 18:11:59,$GPRMC,121.9347738,30.90627355
288,2016-08-05 18:12:01,$GPGGA,121.9347757,30.90627733
289,2016-08-05 18:12:08,$GPGLL,121.934779,30.9062811
290,2016-08-05 18:12:09,$GPRMC,121.9347793,30.90628761
291,2016-08-05 18:12:10,$GPRMC,121.9347755,30.90628384
292,2016-08-05 18:12:11,$GPGGA,121.9347831,30.90627998
293,2016-08-05 18:12:20,$GPGLL,121.9347828,30.90626968
294,2016-08-05 18:12:21,$GPRMC,121.9347706,30.90627629
295,2016-08-05 18:12:22,$GPRMC,121.934773,30.90627437
296,2016-08-05 18:12:23,$GPGGA,121.934776,30.9062776
297,2016-08-05 18:12:31,$GPGLL,121.9347725,30.90629255
298,2016-08-05 18:12:32,$GPGLL,121.9347706,30.90628632
300,2016-08-05 18:12:33,$GPRMC,121.9347738,30.90629064
301,2016-08-05 18:12:36,$GPGGA,121.934776,30.90628764
303,2016-08-05 18:12:37,$GPGGA,121.9347733,30.9062901
310,2016-08-05 18:12:45,$GPGLL,121.9347812,30.90629302
311,2016-08-05 18:12:46,$GPRMC,121.9347757,30.90629388
312,2016-08-05 18:12:49,$GPGGA,121.9347735,30.90630094
314,2016-08-05 18:12:50,$GPGGA,121.9347695,30.90629555
321,2016-08-05 18:12:57,$GPGLL,121.9347773,30.90631068
323,2016-08-05 18:12:58,$GPRMC,121.9347681,30.90630289
324,2016-08-05 18:12:59,$GPRMC,121.9347757,30.90630879
325,2016-08-05 18:13:01,$GPRMC,121.9347697,30.90630857
327,2016-08-05 18:13:10,$GPGLL,121.9347795,30.90632096
329,2016-08-05 18:13:11,$GPRMC,121.9347838,30.90632391
330,2016-08-05 18:13:12,$GPRMC,121.9347781,30.90632803
331,2016-08-05 18:13:13,$GPRMC,121.9347806,30.90633207
332,2016-08-05 18:13:14,$GPRMC,121.9347819,30.90632827
333,2016-08-05 18:13:15,$GPGGA,121.9347768,30.90633048
334,2016-08-05 18:13:24,$GPGLL,121.9347822,30.90633233
336,2016-08-05 18:13:26,$GPRMC,121.9347762,30.90633347
338,2016-08-05 18:13:28,$GPGGA,121.9347798,30.90633859
340,2016-08-05 18:13:37,$GPGLL,121.9347808,30.90633885
343,2016-08-05 18:13:38,$GPRMC,121.9347789,30.90633968
344,2016-08-05 18:13:41,$GPGGA,121.9347811,30.90634238
347,2016-08-05 18:13:42,$GPGGA,121.9347754,30.90633863
350,2016-08-05 18:13:49,$GPGLL,121.9347784,30.90635569
351,2016-08-05 18:13:50,$GPGLL,121.9347822,30.90635105
353,2016-08-05 18:13:51,$GPRMC,121.9347797,30.90635351
354,2016-08-05 18:13:52,$GPRMC,121.9347865,30.90635616
355,2016-08-05 18:13:53,$GPGGA,121.9347846,30.9063597
356,2016-08-05 18:14:05,$GPGLL,121.9347865,30.90636674
359,2016-08-05 18:14:06,$GPGLL,121.9347824,30.90637355
360,2016-08-05 18:14:07,$GPGGA,121.9347797,30.90636978
362,2016-08-05 18:14:16,$GPGLL,121.9347811,30.90637383
364,2016-08-05 18:14:17,$GPGLL,121.934783,30.90637056
366,2016-08-05 18:14:20,$GPGGA,121.9347743,30.90637579
367,2016-08-05 18:14:21,$GPGGA,121.9347729,30.90637227
370,2016-08-05 18:14:29,$GPGLL,121.9347767,30.90637929
371,2016-08-05 18:14:30,$GPRMC,121.9347724,30.90638719
373,2016-08-05 18:14:31,$GPRMC,121.9347672,30.90638534
374,2016-08-05 18:14:33,$GPGGA,121.9347737,30.90638962
375,2016-08-05 18:14:41,$GPGLL,121.93478,30.90639879
376,2016-08-05 18:14:42,$GPGLL,121.9347783,30.90640369
378,2016-08-05 18:14:43,$GPRMC,121.9347838,30.90640798
379,2016-08-05 18:14:44,$GPRMC,121.9347786,30.90640586
380,2016-08-05 18:14:45,$GPRMC,121.9347829,30.90640555
381,2016-08-05 18:14:46,$GPRMC,121.9347867,30.90641094
382,2016-08-05 18:14:49,$GPRMC,121.9347889,30.90641011
383,2016-08-05 18:14:50,$GPRMC,121.9347816,30.90641695
384,2016-08-05 18:14:51,$GPRMC,121.9347911,30.90641796
385,2016-08-05 18:14:54,$GPGGA,121.93479,30.90641336
389,2016-08-05 18:15:03,$GPGLL,121.934784,30.9064248
391,2016-08-05 18:15:04,$GPRMC,121.9347826,30.90643511
392,2016-08-05 18:15:05,$GPRMC,121.9347856,30.90643129
393,2016-08-05 18:15:08,$GPGGA,121.9347932,30.90643611
397,2016-08-05 18:15:17,$GPGLL,121.9347916,30.9064429
399,2016-08-05 18:15:18,$GPRMC,121.9347835,30.90644297
400,2016-08-05 18:15:20,$GPGGA,121.9347851,30.90644187
402,2016-08-05 18:15:33,$GPGSV,121.9347864,30.90646329
403,2016-08-05 18:15:34,$GPRMC,121.9347927,30.90646432
404,2016-08-05 18:15:35,$GPGGA,121.9347897,30.90646706
405,2016-08-05 18:15:46,$GPGLL,121.9347907,30.90649471
406,2016-08-05 18:15:47,$GPRMC,121.9347967,30.90650442
407,2016-08-05 18:15:49,$GPGGA,121.9347869,30.9065083
408,2016-08-05 18:15:50,$GPGGA,121.9347834,30.90650643
410,2016-08-05 18:15:59,$GPGLL,121.9347896,30.90652238
411,2016-08-05 18:16:00,$GPGLL,121.9347888,30.90653161
412,2016-08-05 18:16:01,$GPRMC,121.9347967,30.90653453
413,2016-08-05 18:16:02,$GPRMC,121.9347874,30.90652972
414,2016-08-05 18:16:03,$GPRMC,121.9347891,30.90652916
415,2016-08-05 18:16:04,$GPRMC,121.9347883,30.90653595
416,2016-08-05 18:16:05,$GPRMC,121.9347956,30.90653887
417,2016-08-05 18:16:06,$GPRMC,121.9347853,30.90654194
418,2016-08-05 18:16:09,$GPGGA,121.9347896,30.90653486
422,2016-08-05 18:16:18,$GPGLL,121.9347923,30.90654243
423,2016-08-05 18:16:19,$GPRMC,121.9347988,30.90654319
424,2016-08-05 18:16:22,$GPGGA,121.9348002,30.90654643
426,2016-08-05 18:16:23,$GPGGA,121.9347956,30.90654294
433,2016-08-05 18:16:31,$GPGLL,121.9347956,30.90654701
434,2016-08-05 18:16:32,$GPRMC,121.9347929,30.90654595
435,2016-08-05 18:16:34,$GPGGA,121.9347942,30.90655
437,2016-08-05 18:16:46,$GPGLL,121.9347975,30.90656381
438,2016-08-05 18:16:47,$GPGLL,121.9347983,30.90656163
440,2016-08-05 18:16:49,$GPRMC,121.9347964,30.90657087
441,2016-08-05 18:16:51,$GPRMC,121.9347983,30.90657628
442,2016-08-05 18:16:52,$GPRMC,121.9347912,30.90657579
443,2016-08-05 18:16:53,$GPRMC,121.9347955,30.90657766
444,2016-08-05 18:16:54,$GPRMC,121.9347977,30.90658062
445,2016-08-05 18:16:55,$GPRMC,121.9348007,30.90658033
446,2016-08-05 18:16:56,$GPRMC,121.9348059,30.90658408
447,2016-08-05 18:16:57,$GPRMC,121.9347985,30.90658034
448,2016-08-05 18:16:58,$GPRMC,121.9348053,30.90658653
449,2016-08-05 18:16:59,$GPRMC,121.9347993,30.90658468
450,2016-08-05 18:17:00,$GPRMC,121.9348007,30.90658738
451,2016-08-05 18:17:01,$GPRMC,121.9348012,30.90659361
452,2016-08-05 18:17:02,$GPRMC,121.9348094,30.90659246
453,2016-08-05 18:17:03,$GPRMC,121.9348154,30.9065916
454,2016-08-05 18:17:04,$GPRMC,121.9348116,30.90659759
455,2016-08-05 18:17:05,$GPRMC,121.9348121,30.90659705
456,2016-08-05 18:17:07,$GPRMC,121.9348064,30.90658869
460,2016-08-05 18:17:08,$GPRMC,121.9348099,30.90660113
461,2016-08-05 18:17:09,$GPRMC,121.9348034,30.90659766
462,2016-08-05 18:17:10,$GPRMC,121.9348061,30.90659845
463,2016-08-05 18:17:11,$GPRMC,121.9348099,30.90660385
464,2016-08-05 18:17:12,$GPRMC,121.9348143,30.90660652
465,2016-08-05 18:17:13,$GPRMC,121.9348107,30.90660574
466,2016-08-05 18:17:14,$GPRMC,121.9348135,30.90660463
467,2016-08-05 18:17:15,$GPRMC,121.9348151,30.90660841
468,2016-08-05 18:17:16,$GPRMC,121.9348175,30.90660866
469,2016-08-05 18:17:17,$GPRMC,121.9348181,30.9066073
470,2016-08-05 18:17:18,$GPRMC,121.9348097,30.9066033
471,2016-08-05 18:17:19,$GPRMC,121.9348091,30.90661253
472,2016-08-05 18:17:20,$GPRMC,121.9348124,30.90661061
473,2016-08-05 18:17:21,$GPRMC,121.9348181,30.90661544
474,2016-08-05 18:17:22,$GPRMC,121.9348197,30.90661516
475,2016-08-05 18:17:23,$GPRMC,121.9348227,30.90661757
476,2016-08-05 18:17:24,$GPRMC,121.9348162,30.90661518
477,2016-08-05 18:17:26,$GPRMC,121.9348232,30.90661513
481,2016-08-05 18:17:27,$GPRMC,121.934814,30.90662741
482,2016-08-05 18:17:28,$GPRMC,121.9348129,30.90662769
483,2016-08-05 18:17:29,$GPRMC,121.9348153,30.90663201
484,2016-08-05 18:17:30,$GPRMC,121.9348167,30.90663633
485,2016-08-05 18:17:31,$GPRMC,121.9348132,30.90663772
486,2016-08-05 18:17:32,$GPRMC,121.9348178,30.90664256
487,2016-08-05 18:17:33,$GPRMC,121.9348238,30.90664089
488,2016-08-05 18:17:34,$GPRMC,121.9348145,30.90664449
489,2016-08-05 18:17:35,$GPRMC,121.9348123,30.9066445
490,2016-08-05 18:17:36,$GPRMC,121.9348213,30.90665067
491,2016-08-05 18:17:37,$GPRMC,121.9348227,30.90664876
492,2016-08-05 18:17:38,$GPRMC,121.9348186,30.90665151
493,2016-08-05 18:17:39,$GPRMC,121.9348243,30.90664983
494,2016-08-05 18:17:40,$GPRMC,121.9348235,30.90665092
495,2016-08-05 18:17:41,$GPRMC,121.9348256,30.90665497
496,2016-08-05 18:17:42,$GPRMC,121.9348221,30.90665609
497,2016-08-05 18:17:43,$GPRMC,121.9348216,30.90665446
498,2016-08-05 18:17:44,$GPRMC,121.9348205,30.90665285
499,2016-08-05 18:17:45,$GPRMC,121.9348232,30.90666204
500,2016-08-05 18:17:46,$GPRMC,121.9348224,30.90665853
501,2016-08-05 18:17:47,$GPRMC,121.9348254,30.90665877
502,2016-08-05 18:17:48,$GPRMC,121.9348156,30.90666102
503,2016-08-05 18:17:49,$GPRMC,121.9348235,30.90666313
504,2016-08-05 18:17:50,$GPRMC,121.9348224,30.90667127
505,2016-08-05 18:17:51,$GPRMC,121.9348153,30.90666889
506,2016-08-05 18:17:52,$GPRMC,121.9348104,30.90667489
507,2016-08-05 18:17:53,$GPRMC,121.9348156,30.90667892
508,2016-08-05 18:17:54,$GPRMC,121.9348082,30.90668061
509,2016-08-05 18:17:55,$GPRMC,121.9348142,30.9066811
510,2016-08-05 18:17:56,$GPRMC,121.9348131,30.90668409
511,2016-08-05 18:17:57,$GPRMC,121.9348126,30.90667678
512,2016-08-05 18:17:58,$GPRMC,121.9348128,30.90667732
513,2016-08-05 18:17:59,$GPRMC,121.934815,30.90668652
514,2016-08-05 18:18:00,$GPRMC,121.9348153,30.90668299
515,2016-08-05 18:18:01,$GPRMC,121.9348158,30.90669275
516,2016-08-05 18:18:02,$GPRMC,121.9348107,30.90668899
517,2016-08-05 18:18:03,$GPRMC,121.9348098,30.90669198
518,2016-08-05 18:18:04,$GPRMC,121.9348115,30.90669658
519,2016-08-05 18:18:05,$GPRMC,121.9348207,30.90670546
520,2016-08-05 18:18:06,$GPRMC,121.9348158,30.90670143
521,2016-08-05 18:18:07,$GPRMC,121.9348163,30.90670685
522,2016-08-05 18:18:08,$GPRMC,121.9348134,30.90670741
523,2016-08-05 18:18:09,$GPRMC,121.9348123,30.90670797
524,2016-08-05 18:18:10,$GPRMC,121.934818,30.90670792
525,2016-08-05 18:18:11,$GPRMC,121.9348242,30.9067076
526,2016-08-05 18:18:12,$GPRMC,121.9348226,30.9067068
527,2016-08-05 18:18:13,$GPRMC,121.9348183,30.9067071
528,2016-08-05 18:18:14,$GPRMC,121.9348267,30.90669917
529,2016-08-05 18:18:15,$GPRMC,121.9348183,30.90669707
530,2016-08-05 18:18:16,$GPRMC,121.9348261,30.9067008
531,2016-08-05 18:18:17,$GPRMC,121.9348245,30.9066981
532,2016-08-05 18:18:18,$GPRMC,121.9348185,30.90669544
533,2016-08-05 18:18:19,$GPRMC,121.9348166,30.90669573
534,2016-08-05 18:18:20,$GPRMC,121.9348174,30.90670196
535,2016-08-05 18:18:21,$GPRMC,121.9348202,30.90669787
536,2016-08-05 18:18:22,$GPRMC,121.9348234,30.90670652
537,2016-08-05 18:18:23,$GPRMC,121.934821,30.90670681
538,2016-08-05 18:18:24,$GPRMC,121.9348229,30.90671059
539,2016-08-05 18:18:25,$GPRMC,121.9348153,30.90671255
540,2016-08-05 18:18:26,$GPRMC,121.9348201,30.90671305
541,2016-08-05 18:18:27,$GPRMC,121.9348234,30.90671113
542,2016-08-05 18:18:28,$GPRMC,121.9348221,30.90670924
543,2016-08-05 18:18:29,$GPRMC,121.9348188,30.90671551
544,2016-08-05 18:18:30,$GPRMC,121.9348174,30.9067128
545,2016-08-05 18:18:31,$GPRMC,121.9348158,30.90671363
546,2016-08-05 18:18:32,$GPRMC,121.9348201,30.90671902
547,2016-08-05 18:18:33,$GPRMC,121.9348218,30.90672063
548,2016-08-05 18:18:34,$GPRMC,121.9348199,30.90672011
549,2016-08-05 18:18:35,$GPRMC,121.934825,30.90672413
550,2016-08-05 18:18:36,$GPRMC,121.9348177,30.90672121
551,2016-08-05 18:18:37,$GPRMC,121.9348161,30.90671607
552,2016-08-05 18:18:38,$GPRMC,121.9348125,30.90671827
553,2016-08-05 18:18:39,$GPRMC,121.9348177,30.90672067
554,2016-08-05 18:18:40,$GPRMC,121.9348125,30.90672044
555,2016-08-05 18:18:41,$GPRMC,121.9348171,30.90672149
556,2016-08-05 18:18:42,$GPRMC,121.9348071,30.90672319
557,2016-08-05 18:18:43,$GPRMC,121.9348114,30.90672451
558,2016-08-05 18:18:44,$GPRMC,121.9348122,30.90673156
559,2016-08-05 18:18:45,$GPRMC,121.9348084,30.90673376
560,2016-08-05 18:18:46,$GPRMC,121.9348131,30.90672721
561,2016-08-05 18:18:47,$GPRMC,121.9348133,30.90673236
562,2016-08-05 18:18:48,$GPRMC,121.934818,30.90673314
563,2016-08-05 18:18:49,$GPRMC,121.9348122,30.90673237
564,2016-08-05 18:18:50,$GPRMC,121.934818,30.90673097
565,2016-08-05 18:18:51,$GPRMC,121.9348112,30.90672587
566,2016-08-05 18:18:52,$GPRMC,121.9348163,30.90672773
567,2016-08-05 18:18:53,$GPRMC,121.9348144,30.90672802
568,2016-08-05 18:18:54,$GPRMC,121.9348098,30.90672751
569,2016-08-05 18:18:55,$GPRMC,121.9348174,30.90672718
570,2016-08-05 18:18:56,$GPRMC,121.934819,30.90672988
571,2016-08-05 18:18:57,$GPRMC,121.9348256,30.9067282
572,2016-08-05 18:18:58,$GPRMC,121.9348185,30.90672663
573,2016-08-05 18:18:59,$GPRMC,121.9348161,30.90673261
574,2016-08-05 18:19:00,$GPRMC,121.934818,30.90672907
575,2016-08-05 18:19:01,$GPRMC,121.9348218,30.90673447
576,2016-08-05 18:19:02,$GPRMC,121.9348188,30.90673476
577,2016-08-05 18:19:03,$GPRMC,121.9348125,30.90672776
578,2016-08-05 18:19:04,$GPRMC,121.9348122,30.90672749
579,2016-08-05 18:19:05,$GPRMC,121.934812,30.9067321
